,Unnamed: 0,ID,Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
3162,1430,1431,32,7,52,92660,2.0,0/10,Bach,0,0,0,0,1,0
3163,3413,3414,54,24,72,95123,,1/40,PhD,0,0,0,0,0,1
3164,3159,3160,57,33,62,92831,,2/67,Bach,240,0,0,0,0,0
3165,1005,1006,38,12,138,95112,,0/00,,0,0,1,0,1,0
3166,1694,1695,48,23,35,94025,,0/40,Master,118,0,0,0,0,0
3167,465,466,66,42,35,94305,1.0,1/90,Master,172,0,0,0,1,0
3168,4263,4264,59,33,18,94542,,0/20,PhD,0,0,0,0,0,0
3169,468,469,34,10,21,92634,1.0,0/50,,0,0,0,0,1,0
3170,2099,2100,53,29,10,90095,2.0,0/40,Bach,0,0,0,0,0,0
3171,3210,3211,43,19,60,94301,2.0,2/50,Bach,0,0,1,0,0,0
3172,512,513,39,14,54,95035,3.0,3/00,Bach,108,0,0,0,0,1
3173,4848,4849,58,32,145,94920,2.0,0/50,Bach,119,0,0,0,1,0
3174,1996,1997,49,24,38,94305,1.0,1/40,PhD,0,0,0,0,0,0
3175,3374,3375,57,31,61,91360,1.0,2/20,,0,0,0,0,0,0
3176,275,276,49,24,50,94706,,1/80,PhD,0,0,1,0,0,0
3177,3165,3166,63,37,140,91711,,6/90,Bach,97,0,0,0,0,1
3178,1859,1860,67,41,20,91741,2.0,0/40,Bach,80,0,0,0,0,0
3179,2822,2823,30,5,30,90245,4.0,0/80,Bach,158,0,0,0,1,0
3180,4871,4872,46,22,53,95616,4.0,1/90,Bach,187,0,0,0,0,0
3181,2976,2977,33,8,82,95747,1.0,2/60,Master,0,0,1,1,1,1
3182,2909,2910,35,8,44,94590,2.0,1/67,Master,0,0,1,0,0,1
3183,4007,4008,31,7,35,91745,2.0,1/00,Master,0,0,0,0,0,1
3184,2423,2424,50,25,82,91335,1.0,1/30,,0,0,0,0,1,0
3185,2250,2251,46,22,154,93109,1.0,5/00,Bach,0,0,0,0,1,0
3186,2636,2637,38,13,179,93943,1.0,4/10,,0,0,0,0,1,0
3187,1447,1448,52,28,145,94131,2.0,6/80,Bach,0,0,0,0,1,0
3188,134,135,53,29,98,95035,3.0,1/80,,0,0,0,0,0,0
3189,286,287,51,25,45,94806,3.0,0/60,Master,131,0,0,0,1,0
3190,197,198,55,31,9,91345,,0/70,Bach,89,0,0,0,1,0
3191,2209,2210,36,10,33,94080,,0/90,Bach,0,0,0,0,0,0
3192,2936,2937,49,22,81,94301,3.0,2/00,,0,0,0,0,1,0
3193,1101,1102,42,17,95,90095,,0/50,,0,0,0,0,0,0
3194,1396,1397,42,18,43,91107,,0/30,PhD,158,0,0,0,0,0
3195,4231,4232,56,32,60,93106,1.0,1/80,PhD,227,0,0,0,1,0
3196,1998,1999,56,32,103,94111,3.0,4/00,PhD,0,1,0,0,0,0
3197,1699,1700,51,25,15,94720,,0/60,PhD,0,0,0,0,0,1
3198,1370,1371,30,5,20,94545,4.0,0/50,PhD,117,0,0,0,0,0
3199,1114,1115,32,8,39,95827,1.0,1/70,Bach,0,0,0,0,1,1
3200,3105,3106,30,4,23,94122,4.0,0/30,Master,121,0,0,0,0,0
3201,4748,4749,43,18,38,94309,1.0,0/50,PhD,144,0,0,0,1,0
3202,2046,2047,43,16,161,95134,,8/00,Master,0,1,0,1,1,1
3203,4592,4593,43,18,53,92115,3.0,0/80,,154,0,0,0,0,0
3204,2426,2427,61,36,55,94132,,0/90,PhD,197,0,0,0,0,0
3205,2215,2216,28,3,193,94501,3.0,4/00,Master,0,1,0,0,1,0
3206,2332,2333,40,16,35,94022,1.0,1/40,PhD,0,0,0,0,1,1
3207,872,873,32,7,44,90095,4.0,0/80,Bach,0,0,0,0,1,0
3208,3989,3990,49,25,90,92709,4.0,1/40,Master,0,0,1,0,1,0
3209,3173,3174,34,10,35,94309,1.0,1/70,Bach,0,0,0,0,1,0
3210,2940,2941,27,3,43,90245,3.0,0/10,Master,163,0,0,0,1,0
3211,4377,4378,33,8,145,92507,,2/70,PhD,0,1,0,0,1,0
3212,922,923,32,6,38,92868,1.0,0/30,Bach,0,0,1,1,1,0
3213,2192,2193,25,1,13,95814,4.0,1/00,Bach,95,0,0,0,0,1
3214,2009,2010,25,0,99,92735,1.0,1/90,,323,0,0,0,0,0
3215,2912,2913,44,20,130,90291,4.0,3/20,Master,0,1,0,0,0,0
3216,832,833,36,10,31,90630,4.0,1/20,Master,0,0,0,0,0,0
3217,4885,4886,54,30,28,92103,2.0,0/80,Bach,0,0,0,0,1,0
3218,268,269,64,39,129,94002,1.0,2/50,Bach,0,0,0,0,1,0
3219,3569,3570,41,15,24,92130,,0/80,PhD,0,0,1,0,1,0
3220,640,641,43,18,85,94960,1.0,3/70,PhD,327,0,1,0,1,0
3221,2012,2013,57,31,51,93943,1.0,1/40,Bach,0,0,0,0,1,1
3222,76,77,58,32,12,91320,3.0,0/30,PhD,0,0,0,0,0,0
3223,1112,1113,52,28,51,94949,1.0,1/60,PhD,0,0,1,0,0,1
3224,457,458,29,3,69,94303,,0/30,,0,0,0,0,0,0
3225,946,947,36,11,64,91355,4.0,2/10,PhD,0,0,0,0,0,0
3226,3936,3937,43,18,63,95616,,0/80,,0,0,1,0,0,0
3227,3174,3175,49,24,35,94701,,0/20,Master,0,0,0,0,0,1
3228,2068,2069,61,37,13,90024,2.0,0/30,PhD,0,0,0,0,1,0
3229,4455,4456,56,31,28,94040,,1/50,Master,0,0,1,1,1,1
3230,3986,3987,38,14,182,92152,3.0,2/60,PhD,0,1,0,1,1,1
3231,3168,3169,51,25,180,94701,1.0,1/70,Bach,0,0,0,0,1,0
3232,240,241,51,26,70,90089,1.0,1/20,,169,0,0,0,0,0
3233,2698,2699,38,14,122,95819,,8/00,Bach,0,0,0,0,1,1
3234,3687,3688,34,10,45,93943,1.0,1/33,Bach,0,0,0,0,0,0
3235,733,734,49,24,80,92009,1.0,1/20,Bach,0,0,0,0,1,0
3236,3147,3148,26,0,30,94024,4.0,1/30,,0,0,0,0,1,1
3237,4746,4747,31,7,18,95616,1.0,0/40,PhD,0,0,0,0,1,0
3238,3104,3105,56,31,48,91775,,2/10,,0,0,0,0,0,1
3239,3319,3320,60,35,153,95136,3.0,2/00,PhD,0,1,0,0,0,1
3240,4820,4821,42,17,44,94124,1.0,0/30,PhD,0,0,1,1,1,1
3241,4691,4692,41,17,65,90024,,2/10,PhD,0,0,0,0,1,0
3242,1406,1407,53,23,20,92123,4.0,0/40,,0,0,0,0,1,1
3243,1545,1546,55,29,131,92675,,2/70,Bach,0,0,1,0,0,0
3244,1712,1713,44,20,20,92780,1.0,1/40,PhD,0,0,0,0,0,0
3245,594,595,50,26,85,94143,,0/00,Bach,144,0,0,0,0,0
3246,176,177,52,25,44,93111,,1/00,,135,0,0,0,1,0
3247,1158,1159,41,16,99,92660,,1/00,PhD,0,0,0,0,1,0
3248,315,316,24,-2,51,90630,3.0,0/30,PhD,0,0,0,0,1,0
3249,1933,1934,63,39,40,91311,4.0,1/20,Master,0,0,0,0,1,0
3250,4374,4375,39,15,62,93955,3.0,2/33,Bach,131,0,0,1,1,1
3251,1651,1652,62,36,158,94301,2.0,6/30,PhD,0,1,0,0,1,0
3252,2006,2007,64,39,75,94720,4.0,0/10,,0,0,0,1,1,1
3253,979,980,50,26,48,94720,4.0,0/10,,0,0,0,0,0,1
3254,2837,2838,39,14,54,92037,2.0,1/10,Master,159,0,0,0,0,1
3255,4504,4505,27,1,41,93023,4.0,1/80,PhD,147,0,0,0,0,0
3256,1924,1925,62,38,78,92009,1.0,1/80,PhD,0,0,0,0,0,0
3257,3199,3200,33,9,20,95521,4.0,0/70,Master,0,0,0,0,1,0
3258,4709,4710,26,1,35,90089,,1/70,Master,119,0,0,0,0,1
3259,4368,4369,31,7,25,93943,,1/00,,0,0,1,1,1,1
3260,2097,2098,37,11,14,90740,3.0,0/10,Master,113,0,0,0,1,0
3261,2412,2413,61,36,59,93118,4.0,1/70,,148,0,0,0,0,0
3262,3025,3026,58,32,128,94609,2.0,2/70,Bach,344,0,0,0,0,0
3263,3680,3681,36,11,32,90064,3.0,1/30,,0,0,0,0,0,0
3264,2514,2515,41,16,25,92182,2.0,0/10,Master,91,0,1,0,0,0
3265,2814,2815,54,28,53,94002,,2/20,,0,0,0,0,1,1
3266,2177,2178,31,7,108,94507,1.0,4/00,Bach,0,0,0,0,1,0
3267,459,460,35,10,200,91107,2.0,3/00,Bach,458,0,0,0,0,0
3268,4223,4224,53,26,8,94709,1.0,0/50,Master,0,0,0,0,0,1
3269,2545,2546,25,-1,39,94720,3.0,2/40,Master,0,0,0,0,1,0
3270,2356,2357,31,5,184,92064,4.0,3/40,Master,0,1,0,1,1,1
3271,4574,4575,35,11,193,91765,,6/50,Bach,0,0,0,0,0,1
3272,311,312,52,26,121,94550,1.0,7/30,,167,0,0,0,1,0
3273,4014,4015,56,32,23,94720,,0/70,,0,0,0,0,1,1
3274,1882,1883,56,32,125,91330,3.0,0/60,,342,1,0,1,1,1
3275,4079,4080,65,40,75,90036,3.0,2/20,Bach,0,0,0,0,1,0
3276,4690,4691,59,34,19,92192,1.0,0/30,PhD,0,0,0,0,1,0
3277,143,144,25,1,54,94117,,1/60,Bach,0,0,0,0,1,1
3278,2368,2369,48,22,78,94588,3.0,2/10,,0,0,0,0,1,1
3279,89,90,25,-1,113,94303,4.0,2/30,,0,0,0,0,0,1
3280,1121,1122,30,6,49,91330,,0/70,,196,0,0,0,0,1
3281,746,747,62,37,85,95051,4.0,3/40,Master,0,0,0,0,1,0
3282,2203,2204,50,25,130,91320,1.0,0/60,Bach,311,0,0,0,0,0
3283,677,678,46,21,204,92780,2.0,2/80,Bach,0,0,0,0,1,0
3284,3726,3727,39,13,43,94304,3.0,0/50,PhD,0,0,0,0,1,0
3285,4679,4680,26,0,161,94551,2.0,7/20,Bach,0,0,0,0,0,0
3286,3715,3716,29,5,124,92037,2.0,0/20,Bach,0,0,0,0,0,1
3287,1976,1977,39,13,80,95616,2.0,1/80,Bach,0,0,0,0,1,0
3288,4997,4998,63,39,24,93023,2.0,0/30,PhD,0,0,0,0,0,0
3289,3686,3687,60,35,122,92521,,1/30,Bach,0,0,0,0,0,0
3290,2070,2071,62,37,95,91107,3.0,0/50,Bach,0,0,0,0,0,0
3291,1328,1329,60,36,145,95616,,6/90,Bach,380,1,0,0,0,1
3292,2908,2909,57,32,22,95616,3.0,0/10,,0,0,0,0,1,0
3293,559,560,49,25,24,95818,4.0,0/20,Bach,138,0,0,0,1,0
3294,900,901,30,4,51,94709,4.0,0/20,Bach,172,0,0,0,0,1
3295,3772,3773,35,10,152,94112,2.0,3/00,,0,0,0,0,1,0
3296,3148,3149,48,22,19,95616,,0/10,PhD,106,0,0,0,0,0
3297,2128,2129,65,40,40,94104,,1/10,PhD,0,0,0,0,0,0
3298,525,526,64,38,79,94024,,2/80,Bach,179,0,0,0,0,0
3299,4840,4841,33,9,18,91768,4.0,0/40,Master,0,0,0,0,1,0
3300,3627,3628,27,1,83,90034,2.0,0/20,Bach,0,0,0,0,0,1
3301,4515,4516,29,3,49,94305,4.0,2/10,PhD,0,0,0,0,0,0
3302,4670,4671,52,26,194,94305,1.0,1/70,Bach,0,0,0,0,1,0
3303,2721,2722,58,33,173,92121,2.0,7/20,PhD,0,1,0,0,1,0
3304,2229,2230,46,22,72,91711,4.0,1/40,Master,149,0,0,0,1,1
3305,2365,2366,43,18,22,91311,2.0,0/30,Master,0,0,0,0,0,0
3306,2123,2124,28,2,9,95014,,0/10,Master,0,0,0,0,1,0
3307,1733,1734,40,16,125,95125,2.0,2/20,Bach,0,0,0,0,1,0
3308,4145,4146,58,34,63,94305,4.0,1/60,Master,0,0,0,0,0,0
3309,2381,2382,33,9,49,94928,,2/40,,0,0,0,0,1,0
3310,2915,2916,34,9,133,92110,1.0,3/80,Bach,0,0,0,0,1,0
3311,347,348,25,0,43,94305,2.0,1/60,,0,0,1,1,1,1
3312,4759,4760,66,41,80,92093,4.0,0/10,Master,0,0,0,0,1,0
3313,1175,1176,29,4,58,91006,,0/80,Master,0,0,0,0,1,1
3314,3143,3144,50,24,38,91105,4.0,0/10,Bach,0,0,0,0,1,0
3315,1293,1294,56,31,81,92373,2.0,3/70,Bach,121,0,0,0,1,1
3316,4723,4724,39,15,125,90250,,3/50,,0,0,0,0,1,1
3317,2780,2781,39,13,69,90630,3.0,0/90,Master,0,0,0,0,0,0
3318,2512,2513,58,32,111,90212,2.0,1/40,Bach,298,0,0,0,1,0
3319,3420,3421,66,41,114,94305,1.0,0/80,,0,0,0,0,1,1
3320,4611,4612,34,7,52,93940,,1/00,Master,0,0,0,0,1,0
3321,3442,3443,43,18,30,93940,1.0,0/50,PhD,0,0,0,0,1,0
3322,626,627,30,6,42,94305,1.0,0/20,,100,0,0,0,0,1
3323,471,472,50,24,30,91768,,0/10,Bach,161,0,0,0,1,1
3324,442,443,58,28,122,95136,,3/00,PhD,115,1,0,0,1,0
3325,700,701,37,11,84,90089,2.0,1/80,,0,0,0,0,1,1
3326,4656,4657,47,21,38,91101,,0/60,Master,0,0,1,0,0,0
3327,4321,4322,27,0,34,92717,1.0,2/00,Master,112,0,0,0,0,1
3328,1463,1464,35,10,94,91343,1.0,0/00,Bach,174,0,0,0,1,0
3329,357,358,38,14,42,94610,1.0,2/00,Master,81,0,0,0,1,0
3330,4336,4337,44,19,44,90509,4.0,0/00,Master,0,0,0,0,0,0
3331,3063,3064,54,29,21,95841,4.0,0/10,,0,0,0,0,0,0
3332,2527,2528,27,1,43,95120,,1/10,Master,0,0,0,0,0,0
3333,154,155,54,29,58,92612,4.0,1/30,PhD,0,0,0,0,0,0
3334,1717,1718,33,7,101,93727,1.0,2/70,Master,233,0,0,0,0,0
3335,856,857,62,38,42,94025,1.0,1/80,PhD,0,0,0,0,0,0
3336,135,136,58,33,45,93010,4.0,2/10,Bach,0,0,0,0,1,1
3337,3920,3921,34,8,82,93106,2.0,1/50,PhD,0,0,1,1,1,1
3338,1499,1500,52,26,91,92173,1.0,4/30,,0,1,0,1,1,1
3339,3185,3186,35,10,128,92843,1.0,3/80,Bach,0,0,0,0,1,0
3340,2442,2443,39,15,41,90028,,1/70,Bach,0,0,0,0,0,0
3341,4726,4727,34,10,38,95039,,1/33,,0,0,1,0,1,0
3342,4611,4612,34,7,52,93940,,1/00,Master,0,0,0,0,1,0
3343,3632,3633,46,20,111,95307,2.0,6/30,Bach,0,0,0,0,0,1
3344,517,518,54,27,43,92834,,1/00,Master,169,0,0,0,0,0
3345,4743,4744,50,26,21,94305,,0/20,,0,0,0,0,1,0
3346,510,511,51,26,62,95136,1.0,1/30,Master,221,0,0,0,1,0
3347,4300,4301,61,37,20,95973,,0/30,PhD,0,0,0,0,1,0
3348,4414,4415,33,8,178,94720,3.0,8/50,Bach,0,1,1,1,1,0
3349,3469,3470,26,2,79,95630,,2/50,,0,0,0,0,1,0
3350,2948,2949,44,18,14,94720,2.0,0/10,PhD,98,0,0,0,0,1
3351,741,742,61,37,22,94590,1.0,1/20,PhD,0,0,0,0,1,0
3352,751,752,53,28,98,90210,1.0,1/30,PhD,355,0,0,0,1,0
3353,3172,3173,35,9,23,95670,,0/30,Bach,0,0,0,0,0,0
3354,557,558,39,15,118,95039,2.0,1/90,Bach,0,0,0,0,0,1
3355,4704,4705,54,28,102,91360,,1/70,Master,0,0,0,0,1,0
3356,248,249,55,29,99,92121,,1/40,Bach,264,0,0,0,1,1
3357,2273,2274,27,1,83,91775,,2/10,,0,0,0,0,1,1
3358,3843,3844,32,7,129,94720,4.0,5/20,Master,0,1,0,0,0,1
3359,3160,3161,41,15,158,94304,1.0,4/70,Master,0,1,1,1,0,1
3360,4396,4397,30,5,14,95014,4.0,0/50,PhD,0,0,0,0,1,0
3361,4651,4652,48,24,58,94005,,1/70,,0,0,0,0,0,0
3362,2297,2298,59,35,31,94063,3.0,0/40,Master,0,0,0,0,1,1
3363,1315,1316,49,25,53,95134,2.0,1/00,PhD,181,0,0,0,0,0
3364,4195,4196,43,19,52,95054,,2/20,Master,0,0,0,0,0,0
3365,3738,3739,54,28,45,95008,3.0,1/40,Bach,0,0,0,0,0,1
3366,3192,3193,65,39,35,94005,,0/50,PhD,0,0,0,0,0,0
3367,3489,3490,36,12,154,91320,3.0,6/40,Bach,0,1,1,0,0,0
3368,3619,3620,45,20,42,94703,,0/30,PhD,0,0,0,0,1,0
3369,2999,3000,60,34,44,94143,1.0,0/20,Bach,0,0,0,0,0,1
3370,4341,4342,28,3,53,94305,2.0,1/60,PhD,0,0,0,0,0,0
3371,4079,4080,65,40,75,90036,3.0,2/20,Bach,0,0,0,0,1,0
3372,3629,3630,50,26,82,95051,1.0,0/00,Bach,0,0,0,0,1,1
3373,4538,4539,51,24,85,94305,3.0,2/00,Master,0,0,0,0,0,0
3374,4454,4455,50,24,38,94143,3.0,0/60,,0,0,0,0,1,0
3375,2919,2920,35,10,64,94542,,2/30,Bach,0,0,0,1,1,1
3376,4484,4485,36,11,195,95747,2.0,3/00,Bach,0,0,0,0,1,1
3377,1450,1451,59,34,80,90086,3.0,0/50,Bach,0,0,0,0,1,1
3378,4497,4498,45,21,85,95136,,3/20,,0,0,1,0,1,0
3379,4280,4281,42,18,135,95136,2.0,3/30,Bach,0,0,1,1,1,1
3380,3618,3619,35,8,48,92697,2.0,1/00,Master,0,0,0,0,1,0
3381,2591,2592,31,7,8,95131,,0/70,Master,0,0,0,0,0,0
3382,2261,2262,30,3,150,94305,4.0,5/00,Master,0,1,0,0,1,0
3383,2142,2143,55,31,62,93943,,1/50,,0,0,0,0,1,0
3384,1394,1395,52,27,33,90095,,0/70,Master,0,0,0,0,0,1
3385,3241,3242,41,15,55,94305,1.0,2/80,Bach,0,0,0,0,0,0
3386,4982,4983,36,10,45,95126,4.0,0/20,Bach,0,0,0,0,0,1
3387,885,886,31,5,30,94304,4.0,0/30,Master,0,0,0,0,1,0
3388,4254,4255,51,27,68,91711,1.0,1/60,,0,0,0,0,1,0
3389,1304,1305,51,26,145,90025,1.0,8/10,Bach,397,0,0,0,0,1
3390,3885,3886,32,2,69,93943,,4/00,PhD,102,0,0,0,1,0
3391,4127,4128,43,19,82,95758,,1/80,Master,0,0,0,0,1,1
3392,3298,3299,56,32,11,94110,,0/30,Bach,89,0,0,0,0,0
3393,3582,3583,49,25,65,92354,1.0,0/00,Bach,0,0,0,0,1,0
3394,4581,4582,37,13,59,94234,,1/50,PhD,0,0,0,0,0,1
3395,2929,2930,32,6,22,94061,4.0,0/30,Bach,0,0,0,0,0,0
3396,2064,2065,54,29,65,94545,,1/80,PhD,0,0,0,0,0,1
3397,2749,2750,62,37,82,94086,1.0,0/80,PhD,312,0,0,0,1,0
3398,4480,4481,55,30,145,92037,2.0,6/00,PhD,0,1,0,0,1,0
3399,2592,2593,57,32,69,94710,,0/70,Bach,245,0,0,0,0,0
3400,4909,4910,41,16,25,95014,,0/10,Master,0,0,0,0,0,1
3401,3630,3631,41,16,79,95020,,4/00,PhD,225,0,0,0,1,0
3402,4956,4957,39,13,59,94109,4.0,0/20,PhD,0,0,1,0,0,1
3403,3866,3867,51,25,40,91401,4.0,1/80,Bach,0,0,1,0,0,1
3404,4172,4173,67,42,75,90041,4.0,0/10,Master,182,0,0,0,1,0
3405,404,405,61,36,60,92866,3.0,0/50,Master,182,0,0,0,0,0
3406,10,11,65,39,105,94710,4.0,2/40,PhD,0,0,0,0,0,0
3407,2,3,39,15,11,94720,,1/00,Bach,0,0,0,0,0,0
3408,3351,3352,52,26,191,92121,,1/70,Bach,0,0,0,0,1,0
3409,1155,1156,41,16,81,92653,2.0,0/40,,0,0,0,0,0,1
3410,503,504,31,5,39,94022,,1/80,PhD,185,0,0,0,0,1
3411,2906,2907,35,8,55,92870,2.0,1/67,Master,0,0,0,0,1,0
3412,3155,3156,55,29,62,92626,3.0,0/30,,0,0,0,0,1,0
3413,2285,2286,48,22,114,92007,1.0,2/40,,0,1,0,0,1,0
3414,1839,1840,28,2,43,95616,,1/30,PhD,0,0,0,0,1,1
3415,2367,2368,26,1,80,95616,,0/20,Bach,0,0,0,0,1,1
3416,1662,1663,63,38,84,94607,4.0,0/10,Master,0,0,0,0,0,0
3417,3175,3176,43,18,74,92009,,0/40,Bach,0,0,0,0,0,0
3418,4080,4081,27,0,40,90068,1.0,2/00,Master,110,0,0,0,0,1
3419,3536,3537,50,24,112,94005,1.0,0/30,,229,0,0,0,0,0
3420,2369,2370,50,24,45,94005,4.0,0/10,Bach,93,0,0,0,1,0
3421,351,352,28,4,155,92182,4.0,5/30,Master,0,1,0,0,1,0
3422,4721,4722,52,26,70,94117,2.0,1/10,Bach,0,0,1,0,1,0
3423,4390,4391,52,26,62,95134,,2/80,Master,0,0,0,0,1,0
3424,3688,3689,51,26,179,90245,1.0,8/10,Bach,0,0,1,0,1,0
3425,2025,2026,47,20,79,94720,3.0,2/00,Master,185,0,1,0,0,0
3426,3609,3610,29,5,162,94022,1.0,4/30,Bach,0,0,0,0,0,1
3427,3390,3391,29,3,73,94720,3.0,0/30,PhD,0,0,0,0,0,0
3428,1806,1807,61,36,10,90740,1.0,0/10,Bach,0,0,0,0,0,0
3429,4324,4325,49,24,13,94538,4.0,0/80,Bach,111,0,0,0,1,0
3430,4437,4438,63,38,63,92507,2.0,1/50,,0,0,0,0,1,0
3431,2475,2476,52,26,79,95817,,0/80,Bach,183,0,0,0,0,0
3432,1480,1481,67,42,32,93943,,1/10,PhD,0,0,0,0,0,1
3433,1076,1077,40,13,24,94608,,1/00,Master,0,0,0,0,1,0
3434,3939,3940,47,23,12,92110,4.0,0/20,,102,0,0,0,0,1
3435,2625,2626,61,36,108,93943,4.0,3/40,Master,0,0,0,0,1,0
3436,2538,2539,37,12,175,92037,,7/80,Bach,297,0,0,0,1,1
3437,356,357,56,30,24,94704,2.0,0/40,PhD,88,0,0,0,0,0
3438,68,69,47,21,60,93407,3.0,2/10,Bach,0,0,0,0,1,1
3439,2676,2677,44,20,122,91765,1.0,0/30,Bach,0,0,1,0,1,0
3440,3561,3562,30,6,31,94720,3.0,1/00,,142,0,0,0,0,0
3441,4740,4741,56,30,178,93940,,2/90,Bach,0,0,0,0,1,0
3442,3121,3122,28,2,13,91791,,0/40,Bach,0,0,0,0,0,1
3443,3387,3388,63,37,25,94035,2.0,0/20,PhD,0,0,0,0,1,0
3444,3214,3215,61,37,33,91775,3.0,0/10,PhD,0,0,0,0,1,0
3445,3820,3821,32,7,61,94102,3.0,2/30,Bach,205,0,0,0,1,1
3446,3951,3952,40,14,69,92870,3.0,2/10,,106,0,0,0,1,0
3447,3394,3395,25,-1,113,90089,4.0,2/10,PhD,0,0,0,0,1,0
3448,82,83,41,16,82,92507,1.0,4/00,PhD,0,0,0,0,1,0
3449,500,501,59,33,34,92177,2.0,0/30,,0,0,0,0,0,0
3450,1095,1096,50,25,43,92129,,1/40,PhD,137,0,0,0,1,0
3451,363,364,25,0,30,92691,2.0,1/70,,0,0,0,0,0,0
3452,3227,3228,31,7,18,94720,1.0,0/40,PhD,0,0,0,0,1,0
3453,3999,4000,47,21,90,90245,2.0,0/80,,0,0,0,0,0,0
3454,2569,2570,35,10,139,90024,1.0,4/60,Bach,0,0,0,0,0,0
3455,4553,4554,50,25,44,92093,2.0,0/70,Master,192,0,0,0,1,0
3456,3279,3280,26,-1,44,94901,1.0,2/00,Master,0,0,0,0,0,0
3457,2502,2503,58,31,178,92009,2.0,6/00,Master,0,1,0,0,1,0
3458,4529,4530,27,0,40,92103,,1/00,PhD,0,0,0,0,0,0
3459,2301,2302,38,13,84,93403,,0/70,PhD,0,0,0,0,0,0
3460,3252,3253,62,38,78,92521,,0/00,PhD,0,0,0,0,1,0
3461,4713,4714,25,1,122,93022,2.0,0/20,Bach,0,0,0,0,1,0
3462,27,28,46,20,158,90064,1.0,2/40,Bach,0,0,0,0,1,1
3463,496,497,50,24,83,94301,2.0,0/40,PhD,0,0,0,0,1,0
3464,1565,1566,34,9,104,95758,3.0,1/20,PhD,0,0,0,0,1,0
3465,2023,2024,55,29,55,94720,1.0,0/20,Bach,151,0,0,0,1,0
3466,4392,4393,52,27,81,92634,4.0,3/80,,0,0,0,0,0,0
3467,1772,1773,36,11,15,94720,2.0,0/30,Master,119,0,0,0,0,0
3468,584,585,40,16,114,91604,1.0,3/40,Bach,300,0,0,0,1,0
3469,3692,3693,57,33,64,94132,4.0,2/20,Bach,0,0,0,0,1,0
3470,2158,2159,50,25,83,94720,4.0,3/10,Bach,0,1,0,0,0,1
3471,4092,4093,40,15,171,94539,2.0,3/30,,0,0,0,0,1,0
3472,227,228,47,23,148,94551,2.0,7/50,Bach,0,0,0,1,1,1
3473,2946,2947,33,9,145,94110,1.0,4/30,Bach,437,0,0,0,1,0
3474,2679,2680,57,32,43,92704,2.0,2/10,PhD,166,0,0,0,1,0
3475,1602,1603,40,14,74,90245,,1/40,Master,0,0,0,0,1,0
3476,3968,3969,28,3,78,93108,4.0,0/20,Bach,0,0,0,0,1,1
3477,2801,2802,58,34,41,91016,4.0,0/40,,177,0,0,0,1,0
3478,4712,4713,25,0,14,94309,2.0,0/90,,0,0,0,0,0,1
3479,2428,2429,39,12,108,92717,4.0,3/67,,301,1,0,0,0,1
3480,1601,1602,31,7,180,93407,,4/30,Bach,0,0,0,0,0,0
3481,4586,4587,58,32,61,91910,3.0,2/20,PhD,0,0,0,0,1,1
3482,1187,1188,61,36,24,94309,1.0,1/50,Master,87,0,1,0,0,0
3483,3805,3806,29,5,84,93109,,0/80,Bach,0,0,0,0,0,0
3484,745,746,30,4,49,93955,3.0,1/10,Master,0,0,0,0,0,1
3485,4620,4621,52,26,84,94132,1.0,2/40,Bach,0,0,0,0,1,0
3486,2797,2798,65,39,53,94608,,2/50,PhD,0,0,0,0,1,0
3487,973,974,43,18,85,92703,1.0,4/00,PhD,287,0,0,0,1,0
3488,3528,3529,43,17,41,90210,3.0,2/20,Master,0,0,0,0,1,0
3489,541,542,30,6,141,95014,2.0,4/33,Bach,0,0,0,0,0,0
3490,1481,1482,35,9,179,91125,,0/00,Bach,76,0,1,0,1,0
3491,4185,4186,26,2,82,91950,2.0,2/50,Bach,199,0,0,0,0,0
3492,1985,1986,31,7,31,94920,4.0,0/40,Master,79,0,0,0,0,0
3493,424,425,56,30,38,92029,1.0,0/20,Bach,0,0,0,0,0,0
3494,3554,3555,37,13,72,92407,4.0,2/00,PhD,0,0,1,0,0,0
3495,2424,2425,38,12,89,94583,4.0,1/40,Master,0,0,0,0,0,0
3496,1296,1297,30,6,80,92399,3.0,1/50,Bach,219,0,0,0,1,0
3497,2198,2199,59,35,58,91355,1.0,0/00,Master,0,0,0,0,1,0
3498,2761,2762,35,8,44,95045,4.0,1/00,Master,192,0,0,0,0,1
3499,1868,1869,25,1,118,92833,1.0,5/40,Bach,0,0,0,0,1,1
3500,1086,1087,63,37,40,94024,2.0,1/00,PhD,167,0,0,0,0,0
3501,4165,4166,63,38,135,91768,2.0,3/80,PhD,183,1,0,0,0,0
3502,2984,2985,54,28,94,92709,,1/10,Bach,188,0,0,0,0,0
3503,171,172,52,28,11,95817,3.0,0/40,Bach,0,0,1,0,0,0
3504,2631,2632,47,20,62,92521,1.0,2/67,Master,0,0,0,0,1,0
3505,1871,1872,31,5,99,94065,4.0,1/80,,268,0,0,0,0,0
3506,370,371,36,12,25,92101,4.0,1/00,Bach,147,0,0,0,0,0
3507,4393,4394,24,0,59,95521,4.0,1/60,,0,0,0,0,0,0
3508,3701,3702,58,33,95,90503,1.0,2/60,Bach,0,0,0,0,1,0
3509,215,216,38,14,92,95818,,0/00,Bach,249,0,0,0,1,1
